normalization,word_ngram,char_ngram,char_weight,location_boost,cold,warm,benchmark_mix_63_cold_37_warm,bootstrap_cold_mean,bootstrap_cold_std,bootstrap_cold_min,bootstrap_cold_max,bootstrap_warm_mean,bootstrap_warm_std,bootstrap_warm_min,bootstrap_warm_max,bootstrap_mix_mean,bootstrap_mix_std,bootstrap_mix_min,bootstrap_mix_max
plain,unigram_bigram,2_to_4,1.0,0.56,0.39088,0.421708205128205,0.40228643589743585,0.396204,0.0071204530303924166,0.38470666666666664,0.408,0.4214756923076923,0.009002198710979839,0.40214153846153844,0.4323497435897435,0.40555452615384613,0.006042126159948383,0.39508146666666666,0.4142245384615384
plain,unigram_bigram,2_to_4,1.0,0.6,0.39088,0.421708205128205,0.40228643589743585,0.396204,0.0071204530303924166,0.38470666666666664,0.408,0.4214756923076923,0.009002198710979839,0.40214153846153844,0.4323497435897435,0.40555452615384613,0.006042126159948383,0.39508146666666666,0.4142245384615384
plain,unigram_bigram,2_to_4,1.0,0.7,0.39108000000000004,0.422308205128205,0.40263443589743586,0.396484,0.00721664687363635,0.38510666666666665,0.4088,0.4220956923076923,0.009066932555305066,0.4023415384615385,0.4331497435897435,0.40596032615384614,0.006052589635183823,0.39570346666666667,0.41472853846153845
plain,unigram_bigram,2_to_4,1.0,0.8,0.39108000000000004,0.422308205128205,0.40263443589743586,0.396484,0.00721664687363635,0.38510666666666665,0.4088,0.4220956923076923,0.009066932555305066,0.4023415384615385,0.4331497435897435,0.40596032615384614,0.006052589635183823,0.39570346666666667,0.41472853846153845
plain,unigram_bigram,2_to_4,1.0,0.9,0.39108000000000004,0.422308205128205,0.40263443589743586,0.396484,0.00721664687363635,0.38510666666666665,0.4088,0.4220956923076923,0.009066932555305066,0.4023415384615385,0.4331497435897435,0.40596032615384614,0.006052589635183823,0.39570346666666667,0.41472853846153845
plain,unigram_bigram,2_to_4,1.0,1.0,0.39108000000000004,0.422308205128205,0.40263443589743586,0.396484,0.00721664687363635,0.38510666666666665,0.4088,0.4220956923076923,0.009066932555305066,0.4023415384615385,0.4331497435897435,0.40596032615384614,0.006052589635183823,0.39570346666666667,0.41472853846153845
plain,unigram_bigram,2_to_5,0.0,0.0,0.23607999999999998,0.24901076923076926,0.24086438461538462,0.23622533333333334,0.006258397854379641,0.22807999999999998,0.2482,0.24894317948717953,0.0053474977031593655,0.23807333333333336,0.2564933333333334,0.2409309364102564,0.003042757941173036,0.23758311794871795,0.24678071794871798
plain,unigram_bigram,2_to_5,0.0,0.1,0.42557333333333336,0.44248487179487184,0.43183060256410255,0.42540266666666665,0.008123760729801314,0.4115066666666666,0.4359733333333334,0.440012358974359,0.0058770872599789485,0.43059487179487177,0.45020666666666664,0.4308082528205128,0.005145698909593287,0.4185693025641025,0.4366213076923078
plain,unigram_bigram,2_to_5,0.0,0.2,0.4537466666666665,0.4789582051282052,0.4630749358974358,0.4552359999999999,0.007627505910830404,0.4412,0.4642,0.476444358974359,0.005594861784182341,0.4684215384615385,0.48668,0.46308309282051285,0.004474148466477511,0.45449756923076917,0.4682516666666666
plain,unigram_bigram,2_to_5,0.0,0.3,0.45614666666666653,0.4803582051282052,0.46510493589743584,0.457876,0.007922079911453592,0.443,0.4676,0.477804358974359,0.005989375663142712,0.4692246153846154,0.48808,0.46524949282051276,0.004722531980640687,0.45632756923076917,0.47054853846153843
plain,unigram_bigram,2_to_5,0.0,0.4,0.45614666666666653,0.4803582051282052,0.46510493589743584,0.457876,0.007922079911453592,0.443,0.4676,0.477804358974359,0.005989375663142712,0.4692246153846154,0.48808,0.46524949282051276,0.004722531980640687,0.45632756923076917,0.47054853846153843
plain,unigram_bigram,2_to_5,0.0,0.5,0.45614666666666653,0.4807582051282052,0.4652529358974359,0.457876,0.007922079911453592,0.443,0.4676,0.47808435897435897,0.006104148771963021,0.4692246153846154,0.48848,0.4653530928205128,0.004791695986630218,0.45632756923076917,0.4706965384615384
plain,unigram_bigram,2_to_5,0.0,0.56,0.45614666666666653,0.4807582051282052,0.4652529358974359,0.457876,0.007922079911453592,0.443,0.4676,0.47808435897435897,0.006104148771963021,0.4692246153846154,0.48848,0.4653530928205128,0.004791695986630218,0.45632756923076917,0.4706965384615384
plain,unigram_bigram,2_to_5,0.0,0.6,0.45614666666666653,0.4807582051282052,0.4652529358974359,0.457876,0.007922079911453592,0.443,0.4676,0.47808435897435897,0.006104148771963021,0.4692246153846154,0.48848,0.4653530928205128,0.004791695986630218,0.45632756923076917,0.4706965384615384
plain,unigram_bigram,2_to_5,0.0,0.7,0.45614666666666653,0.4807582051282052,0.4652529358974359,0.457876,0.007922079911453592,0.443,0.4676,0.47808435897435897,0.006104148771963021,0.4692246153846154,0.48848,0.4653530928205128,0.004791695986630218,0.45632756923076917,0.4706965384615384
plain,unigram_bigram,2_to_5,0.0,0.8,0.45614666666666653,0.4807582051282052,0.4652529358974359,0.457876,0.007922079911453592,0.443,0.4676,0.47808435897435897,0.006104148771963021,0.4692246153846154,0.48848,0.4653530928205128,0.004791695986630218,0.45632756923076917,0.4706965384615384
plain,unigram_bigram,2_to_5,0.0,0.9,0.45614666666666653,0.4807582051282052,0.4652529358974359,0.457876,0.007922079911453592,0.443,0.4676,0.47808435897435897,0.006104148771963021,0.4692246153846154,0.48848,0.4653530928205128,0.004791695986630218,0.45632756923076917,0.4706965384615384
plain,unigram_bigram,2_to_5,0.0,1.0,0.45614666666666653,0.4807582051282052,0.4652529358974359,0.457876,0.007922079911453592,0.443,0.4676,0.47808435897435897,0.006104148771963021,0.4692246153846154,0.48848,0.4653530928205128,0.004791695986630218,0.45632756923076917,0.4706965384615384
plain,unigram_bigram,2_to_5,0.1,0.0,0.24914666666666668,0.2659774358974359,0.25537405128205126,0.24963866666666665,0.005687098502990441,0.24128000000000002,0.2582266666666667,0.26439651282051285,0.004633148724992195,0.25597333333333333,0.2695548717948718,0.25509906974358976,0.003243527449809757,0.25157093333333336,0.2624181025641026
plain,unigram_bigram,2_to_5,0.1,0.1,0.42857333333333336,0.4521041025641025,0.4372797179487179,0.42764266666666667,0.008577086443067443,0.4127733333333334,0.43628,0.45168184615384616,0.007198457607863518,0.44019743589743593,0.46130666666666664,0.43653716307692303,0.005914734501931595,0.42294491794871797,0.44343143589743594
plain,unigram_bigram,2_to_5,0.1,0.2,0.5036666666666666,0.5334089743589743,0.5146713205128205,0.5059720000000001,0.00856018564469279,0.4904533333333333,0.5170666666666666,0.5309668717948718,0.0059306012133424,0.5219723076923077,0.54,0.5152201025641026,0.005846009560044355,0.5021153538461538,0.5211743333333334
plain,unigram_bigram,2_to_5,0.1,0.3,0.5277466666666666,0.5560889743589744,0.5382333205128205,0.530776,0.010471935074165176,0.5153333333333334,0.5494666666666667,0.5529848717948719,0.006318029993788439,0.5418523076923077,0.5637133333333333,0.5389932825641026,0.007224424236632387,0.5261029538461538,0.5509166871794872
plain,unigram_bigram,2_to_5,0.1,0.4,0.5312266666666666,0.5595689743589743,0.5417133205128205,0.535068,0.009417725237124693,0.5206933333333333,0.5524666666666667,0.5567808717948718,0.00593171967729818,0.5452523076923077,0.5673933333333333,0.5431017625641026,0.006802007335373664,0.5311913538461538,0.5543606871794872
plain,unigram_bigram,2_to_5,0.1,0.5,0.5316266666666667,0.5603689743589744,0.5422613205128205,0.535468,0.00943928319103172,0.5210933333333333,0.5524666666666667,0.5576608717948718,0.006068325431593203,0.5460523076923077,0.5685933333333333,0.5436793625641025,0.006835976864602713,0.5314873538461538,0.5548046871794872
plain,unigram_bigram,2_to_5,0.1,0.56,0.5320266666666666,0.5607689743589743,0.5426613205128205,0.5357879999999999,0.009344271791244198,0.5218933333333333,0.5528666666666666,0.5579808717948718,0.006175198928441834,0.5460523076923077,0.5685933333333333,0.5439993625641025,0.006812719789471009,0.5317393538461539,0.5550566871794871
plain,unigram_bigram,2_to_5,0.1,0.6,0.5320266666666666,0.5607689743589743,0.5426613205128205,0.5357879999999999,0.009344271791244198,0.5218933333333333,0.5528666666666666,0.5579808717948718,0.006175198928441834,0.5460523076923077,0.5685933333333333,0.5439993625641025,0.006812719789471009,0.5317393538461539,0.5550566871794871
plain,unigram_bigram,2_to_5,0.1,0.7,0.5320266666666666,0.5607689743589743,0.5426613205128205,0.5357879999999999,0.009344271791244198,0.5218933333333333,0.5528666666666666,0.5579808717948718,0.006175198928441834,0.5460523076923077,0.5685933333333333,0.5439993625641025,0.006812719789471009,0.5317393538461539,0.5550566871794871
plain,unigram_bigram,2_to_5,0.1,0.8,0.5320266666666666,0.5607689743589743,0.5426613205128205,0.5357879999999999,0.009344271791244198,0.5218933333333333,0.5528666666666666,0.5579808717948718,0.006175198928441834,0.5460523076923077,0.5685933333333333,0.5439993625641025,0.006812719789471009,0.5317393538461539,0.5550566871794871
plain,unigram_bigram,2_to_5,0.1,0.9,0.5320266666666666,0.5607689743589743,0.5426613205128205,0.5357879999999999,0.009344271791244198,0.5218933333333333,0.5528666666666666,0.5579808717948718,0.006175198928441834,0.5460523076923077,0.5685933333333333,0.5439993625641025,0.006812719789471009,0.5317393538461539,0.5550566871794871
plain,unigram_bigram,2_to_5,0.1,1.0,0.5320266666666666,0.5607689743589743,0.5426613205128205,0.5357879999999999,0.009344271791244198,0.5218933333333333,0.5528666666666666,0.5579808717948718,0.006175198928441834,0.5460523076923077,0.5685933333333333,0.5439993625641025,0.006812719789471009,0.5317393538461539,0.5550566871794871
plain,unigram_bigram,2_to_5,0.2,0.0,0.24827999999999997,0.2635774358974359,0.25394005128205127,0.24754533333333334,0.006232221964699577,0.23801333333333333,0.2560266666666667,0.26316651282051284,0.005015942377470832,0.2545733333333334,0.2696389743589744,0.25332516974358976,0.0037682011508519556,0.24806993333333333,0.2607361025641026
plain,unigram_bigram,2_to_5,0.2,0.1,0.40290666666666664,0.4285707692307692,0.4124023846153846,0.4038893333333333,0.00825078294825765,0.39257333333333333,0.4188666666666666,0.42865517948717946,0.008665062425741098,0.41613076923076925,0.44437333333333334,0.4130526964102564,0.005551281013231563,0.40158558461538457,0.4185759333333333
plain,unigram_bigram,2_to_5,0.2,0.2,0.5038533333333334,0.5268623076923077,0.5123666538461539,0.5051133333333333,0.008973889697132214,0.48650666666666675,0.5154666666666666,0.5243908717948718,0.00640289646452019,0.5118389743589743,0.5347533333333333,0.5122460225641026,0.00674015977650792,0.49587962051282053,0.5190803333333334
plain,unigram_bigram,2_to_5,0.2,0.3,0.5316,0.5561089743589743,0.5406683205128204,0.5361586666666667,0.010192570424179159,0.5202533333333333,0.5528666666666666,0.5533668717948718,0.006902155985445731,0.5405723076923077,0.5670333333333334,0.5425257025641026,0.007240800600660333,0.5294093538461537,0.5524000871794872
plain,unigram_bigram,2_to_5,0.2,0.4,0.5351600000000001,0.5604689743589744,0.5445243205128205,0.5401146666666666,0.009026639750493252,0.5252933333333334,0.5550666666666666,0.5580608717948718,0.007170742493124106,0.5432523076923077,0.5707933333333334,0.5467547625641026,0.006761889436984205,0.5342313538461538,0.5556286871794871
plain,unigram_bigram,2_to_5,0.2,0.5,0.53596,0.5608689743589743,0.5451763205128205,0.5407546666666667,0.009164203467033298,0.5260933333333333,0.5558666666666666,0.5585408717948719,0.007098646978709114,0.5440523076923077,0.5711933333333333,0.5473355625641025,0.006814710370281278,0.5347793538461538,0.5561326871794872
plain,unigram_bigram,2_to_5,0.2,0.56,0.53596,0.5612689743589744,0.5453243205128205,0.5407546666666667,0.009164203467033298,0.5260933333333333,0.5558666666666666,0.5588208717948718,0.007258662672981236,0.5440523076923077,0.5715933333333333,0.5474391625641026,0.00686622897487656,0.5347793538461538,0.5564286871794871
plain,unigram_bigram,2_to_5,0.2,0.6,0.53596,0.5612689743589744,0.5453243205128205,0.5407546666666667,0.009164203467033298,0.5260933333333333,0.5558666666666666,0.5588208717948718,0.007258662672981236,0.5440523076923077,0.5715933333333333,0.5474391625641026,0.00686622897487656,0.5347793538461538,0.5564286871794871
plain,unigram_bigram,2_to_5,0.2,0.7,0.53596,0.5612689743589744,0.5453243205128205,0.5407546666666667,0.009164203467033298,0.5260933333333333,0.5558666666666666,0.5588208717948718,0.007258662672981236,0.5440523076923077,0.5715933333333333,0.5474391625641026,0.00686622897487656,0.5347793538461538,0.5564286871794871
plain,unigram_bigram,2_to_5,0.2,0.8,0.53596,0.5612689743589744,0.5453243205128205,0.5407546666666667,0.009164203467033298,0.5260933333333333,0.5558666666666666,0.5588208717948718,0.007258662672981236,0.5440523076923077,0.5715933333333333,0.5474391625641026,0.00686622897487656,0.5347793538461538,0.5564286871794871
plain,unigram_bigram,2_to_5,0.2,0.9,0.53596,0.5612689743589744,0.5453243205128205,0.5407546666666667,0.009164203467033298,0.5260933333333333,0.5558666666666666,0.5588208717948718,0.007258662672981236,0.5440523076923077,0.5715933333333333,0.5474391625641026,0.00686622897487656,0.5347793538461538,0.5564286871794871
plain,unigram_bigram,2_to_5,0.2,1.0,0.53596,0.5612689743589744,0.5453243205128205,0.5407546666666667,0.009164203467033298,0.5260933333333333,0.5558666666666666,0.5588208717948718,0.007258662672981236,0.5440523076923077,0.5715933333333333,0.5474391625641026,0.00686622897487656,0.5347793538461538,0.5564286871794871
plain,unigram_bigram,2_to_5,0.3,0.0,0.24897999999999998,0.2590441025641026,0.25270371794871793,0.2491753333333333,0.006451222527456742,0.23884666666666668,0.2576333333333333,0.25949984615384614,0.005097597600432085,0.25296410256410257,0.27123897435897437,0.2529954030769231,0.0038425856394232664,0.24625793333333335,0.2588993025641026
plain,unigram_bigram,2_to_5,0.3,0.1,0.3747266666666666,0.40707410256410254,0.38669521794871786,0.37694733333333336,0.005238597918159802,0.36766,0.38326000000000005,0.4069658461538461,0.007456813280274683,0.3949307692307692,0.41749333333333327,0.3880541830769231,0.003676940077569651,0.3809211846153846,0.3927270666666667
plain,unigram_bigram,2_to_5,0.3,0.2,0.4811533333333334,0.5064315384615384,0.49050626923076923,0.4819633333333334,0.007590305220037783,0.4651066666666668,0.4903666666666666,0.5056170256410256,0.005793945198843375,0.4937748717948718,0.5130866666666667,0.49071519948717957,0.005997091139843446,0.4757139025641026,0.49770499999999995
plain,unigram_bigram,2_to_5,0.3,0.3,0.5176333333333334,0.5464115384615384,0.5282812692307692,0.5227353333333333,0.008387912555400013,0.5093866666666667,0.5366,0.5439530256410257,0.007970659649627511,0.5280082051282052,0.5574333333333333,0.5305858794871795,0.006846030413072192,0.516276635897436,0.5373553692307692
plain,unigram_bigram,2_to_5,0.3,0.4,0.5253800000000001,0.5564582051282052,0.536878935897436,0.5307806666666666,0.0077019788702980905,0.5194133333333333,0.5420666666666666,0.5538290256410257,0.007764281150493901,0.5390415384615385,0.5683133333333333,0.5393085594871795,0.0062621078341802364,0.5268773692307693,0.5463473333333333
plain,unigram_bigram,2_to_5,0.3,0.5,0.52666,0.5574382051282051,0.5380479358974359,0.5318846666666667,0.00748547106313536,0.5209333333333334,0.5428666666666666,0.5552870256410257,0.00795192295297248,0.5392215384615385,0.5687933333333334,0.5405435394871795,0.0063946345676045855,0.5276999692307693,0.5480873333333334
plain,unigram_bigram,2_to_5,0.3,0.56,0.52666,0.5578382051282051,0.538195935897436,0.5318846666666667,0.00748547106313536,0.5209333333333334,0.5428666666666666,0.5555670256410257,0.008100198057118126,0.5392215384615385,0.5691933333333333,0.5406471394871795,0.0064471585512664905,0.5276999692307693,0.5482353333333333
plain,unigram_bigram,2_to_5,0.3,0.6,0.52666,0.5578382051282051,0.538195935897436,0.5318846666666667,0.00748547106313536,0.5209333333333334,0.5428666666666666,0.5555670256410257,0.008100198057118126,0.5392215384615385,0.5691933333333333,0.5406471394871795,0.0064471585512664905,0.5276999692307693,0.5482353333333333
plain,unigram_bigram,2_to_5,0.3,0.7,0.52666,0.5578382051282051,0.538195935897436,0.5318846666666667,0.00748547106313536,0.5209333333333334,0.5428666666666666,0.5555670256410257,0.008100198057118126,0.5392215384615385,0.5691933333333333,0.5406471394871795,0.0064471585512664905,0.5276999692307693,0.5482353333333333
plain,unigram_bigram,2_to_5,0.3,0.8,0.52666,0.5578382051282051,0.538195935897436,0.5318846666666667,0.00748547106313536,0.5209333333333334,0.5428666666666666,0.5555670256410257,0.008100198057118126,0.5392215384615385,0.5691933333333333,0.5406471394871795,0.0064471585512664905,0.5276999692307693,0.5482353333333333
plain,unigram_bigram,2_to_5,0.3,0.9,0.52666,0.5578382051282051,0.538195935897436,0.5318846666666667,0.00748547106313536,0.5209333333333334,0.5428666666666666,0.5555670256410257,0.008100198057118126,0.5392215384615385,0.5691933333333333,0.5406471394871795,0.0064471585512664905,0.5276999692307693,0.5482353333333333
plain,unigram_bigram,2_to_5,0.3,1.0,0.52666,0.5578382051282051,0.538195935897436,0.5318846666666667,0.00748547106313536,0.5209333333333334,0.5428666666666666,0.5555670256410257,0.008100198057118126,0.5392215384615385,0.5691933333333333,0.5406471394871795,0.0064471585512664905,0.5276999692307693,0.5482353333333333
plain,unigram_bigram,2_to_5,0.4,0.0,0.24317999999999998,0.25094410256410254,0.24605271794871791,0.24383533333333332,0.0072910755866248175,0.2316133333333333,0.2558333333333333,0.2514665128205128,0.006396832138636373,0.24286410256410254,0.2666723076923077,0.24665886974358972,0.00509295060974863,0.23851259999999996,0.2545956358974359
plain,unigram_bigram,2_to_5,0.4,0.1,0.35752666666666666,0.3848407692307692,0.36763288461538457,0.358874,0.007172285790233818,0.34366,0.3679266666666666,0.3846891794871795,0.01006587445726293,0.3637974358974359,0.3995523076923077,0.3684256164102564,0.005020758139915409,0.3579358512820513,0.37410073333333327
plain,unigram_bigram,2_to_5,0.4,0.2,0.44927333333333336,0.47431820512820505,0.4585399358974359,0.4524593333333334,0.008540726224651157,0.43670666666666674,0.464,0.47307235897435895,0.006322645927734988,0.4602615384615385,0.48091999999999996,0.46008615282051285,0.006794901573503644,0.4454219692307693,0.4690046
plain,unigram_bigram,2_to_5,0.4,0.3,0.5008333333333334,0.5277448717948717,0.5107906025641025,0.5052553333333333,0.008361008888263995,0.49112000000000006,0.516,0.5255063589743589,0.008078327298727001,0.5082748717948719,0.5382333333333333,0.5127482128205129,0.007250100284180204,0.4975093025641026,0.5200635333333333
plain,unigram_bigram,2_to_5,0.4,0.4,0.5194466666666667,0.5479582051282051,0.529995935897436,0.5249806666666668,0.008353196150332233,0.5114800000000002,0.5359333333333333,0.545782358974359,0.008052237492803696,0.5294082051282052,0.55938,0.5326772928205129,0.007029157538577005,0.518441035897436,0.539556
plain,unigram_bigram,2_to_5,0.4,0.5,0.52358,0.5521915384615385,0.5341662692307693,0.5295806666666667,0.007953394150833829,0.5160133333333333,0.5396666666666666,0.550002358974359,0.008420123335117873,0.5323082051282052,0.5639133333333333,0.5371366928205129,0.0068909567817100215,0.523252035897436,0.5448453333333334
plain,unigram_bigram,2_to_5,0.4,0.56,0.5240600000000001,0.5523715384615385,0.5345352692307693,0.5300046666666667,0.00806526590225479,0.5160933333333333,0.5400666666666666,0.550180358974359,0.00839368829814415,0.5324882051282052,0.5639933333333333,0.5374696728205128,0.006944558363763257,0.5235706358974359,0.5451773333333333
plain,unigram_bigram,2_to_5,0.4,0.6,0.5240600000000001,0.5523715384615385,0.5345352692307693,0.5300046666666667,0.00806526590225479,0.5160933333333333,0.5400666666666666,0.550180358974359,0.00839368829814415,0.5324882051282052,0.5639933333333333,0.5374696728205128,0.006944558363763257,0.5235706358974359,0.5451773333333333
plain,unigram_bigram,2_to_5,0.4,0.7,0.5240600000000001,0.5527715384615385,0.5346832692307693,0.5300046666666667,0.00806526590225479,0.5160933333333333,0.5400666666666666,0.5504603589743591,0.008529499128504203,0.5324882051282052,0.5643933333333333,0.5375732728205128,0.0069891293321773665,0.5235706358974359,0.5453253333333332
plain,unigram_bigram,2_to_5,0.4,0.8,0.5240600000000001,0.5527715384615385,0.5346832692307693,0.5300046666666667,0.00806526590225479,0.5160933333333333,0.5400666666666666,0.5504603589743591,0.008529499128504203,0.5324882051282052,0.5643933333333333,0.5375732728205128,0.0069891293321773665,0.5235706358974359,0.5453253333333332
plain,unigram_bigram,2_to_5,0.4,0.9,0.5240600000000001,0.5527715384615385,0.5346832692307693,0.5300046666666667,0.00806526590225479,0.5160933333333333,0.5400666666666666,0.5504603589743591,0.008529499128504203,0.5324882051282052,0.5643933333333333,0.5375732728205128,0.0069891293321773665,0.5235706358974359,0.5453253333333332
plain,unigram_bigram,2_to_5,0.4,1.0,0.5240600000000001,0.5527715384615385,0.5346832692307693,0.5300046666666667,0.00806526590225479,0.5160933333333333,0.5400666666666666,0.5504603589743591,0.008529499128504203,0.5324882051282052,0.5643933333333333,0.5375732728205128,0.0069891293321773665,0.5235706358974359,0.5453253333333332
plain,unigram_bigram,2_to_5,0.5,0.0,0.23997999999999997,0.24874410256410256,0.24322271794871791,0.24097533333333326,0.007595469767410978,0.23021333333333333,0.2540333333333333,0.24906651282051281,0.005257911947538482,0.24286410256410254,0.25927230769230775,0.24396906974358973,0.0047767065480176256,0.23629859999999997,0.25198163589743583
plain,unigram_bigram,2_to_5,0.5,0.1,0.34479333333333334,0.36708820512820517,0.3530424358974359,0.3480006666666667,0.007945832947814082,0.33166,0.3590666666666667,0.36806302564102567,0.011427459558639951,0.34789487179487183,0.3800097435897436,0.3554237394871795,0.00590987211414022,0.3457939025641026,0.3633466051282051
plain,unigram_bigram,2_to_5,0.5,0.2,0.42527333333333334,0.44931820512820503,0.43416993589743585,0.43195933333333336,0.00737706184612012,0.42147333333333337,0.4414,0.448692358974359,0.007491769289230648,0.4342615384615385,0.45447333333333334,0.43815055282051285,0.005962733049785463,0.4271079692307693,0.4454146
plain,unigram_bigram,2_to_5,0.5,0.3,0.4804333333333333,0.5092115384615384,0.4910812692307692,0.4851753333333334,0.008545972150668395,0.4717866666666667,0.4966466666666666,0.509026358974359,0.007637515560060249,0.4925415384615384,0.5178400000000001,0.4940002128205128,0.007318573399533816,0.47946596923076923,0.5044881999999999
plain,unigram_bigram,2_to_5,0.5,0.4,0.5087133333333334,0.5348248717948719,0.5183746025641026,0.5144473333333334,0.008724789968818716,0.5000666666666667,0.5242,0.532882358974359,0.00932402948255266,0.5142748717948717,0.5457133333333333,0.5212682928205128,0.00822451831598999,0.5053237025641025,0.5297533333333333
plain,unigram_bigram,2_to_5,0.5,0.5,0.52158,0.5481582051282051,0.5314139358974359,0.5283206666666667,0.00828250123251824,0.5152133333333333,0.5386666666666666,0.546402358974359,0.008552885378551159,0.5300082051282052,0.56058,0.5350108928205128,0.007289329395409676,0.521141035897436,0.542604
plain,unigram_bigram,2_to_5,0.5,0.56,0.52298,0.5505915384615385,0.5331962692307692,0.5297806666666667,0.008514660385563312,0.5164133333333333,0.5404666666666667,0.548882358974359,0.008565282441541675,0.5315082051282052,0.5627133333333333,0.5368482928205128,0.007396525310065389,0.5228300358974359,0.5447793333333334
plain,unigram_bigram,2_to_5,0.5,0.6,0.52346,0.5511715384615385,0.5337132692307693,0.5301246666666667,0.008419704138375497,0.5168933333333333,0.5408666666666666,0.549380358974359,0.00858754068975827,0.5320882051282051,0.5631933333333333,0.5372492728205128,0.007376074333819317,0.5232966358974359,0.5452593333333333
plain,unigram_bigram,2_to_5,0.5,0.7,0.52346,0.5515715384615385,0.5338612692307693,0.5301246666666667,0.008419704138375497,0.5168933333333333,0.5408666666666666,0.5496603589743589,0.008732556359299386,0.5320882051282051,0.5635933333333334,0.5373528728205128,0.007429174857650689,0.5232966358974359,0.5454073333333334
plain,unigram_bigram,2_to_5,0.5,0.8,0.52346,0.5515715384615385,0.5338612692307693,0.5301246666666667,0.008419704138375497,0.5168933333333333,0.5408666666666666,0.5496603589743589,0.008732556359299386,0.5320882051282051,0.5635933333333334,0.5373528728205128,0.007429174857650689,0.5232966358974359,0.5454073333333334
plain,unigram_bigram,2_to_5,0.5,0.9,0.52346,0.5515715384615385,0.5338612692307693,0.5301246666666667,0.008419704138375497,0.5168933333333333,0.5408666666666666,0.5496603589743589,0.008732556359299386,0.5320882051282051,0.5635933333333334,0.5373528728205128,0.007429174857650689,0.5232966358974359,0.5454073333333334
plain,unigram_bigram,2_to_5,0.5,1.0,0.52346,0.5515715384615385,0.5338612692307693,0.5301246666666667,0.008419704138375497,0.5168933333333333,0.5408666666666666,0.5496603589743589,0.008732556359299386,0.5320882051282051,0.5635933333333334,0.5373528728205128,0.007429174857650689,0.5232966358974359,0.5454073333333334
plain,unigram_bigram,2_to_5,0.6,0.0,0.23637999999999998,0.24474410256410256,0.23947471794871794,0.23567533333333332,0.0063324132275105445,0.22684666666666667,0.2452333333333333,0.24462651282051281,0.005800253004323593,0.23506410256410254,0.2550723076923077,0.2389872697435897,0.004246112504538953,0.23326811794871793,0.2458327692307692
plain,unigram_bigram,2_to_5,0.6,0.1,0.33666,0.35502153846153844,0.3434537692307692,0.33876066666666665,0.00804086626989721,0.32822666666666667,0.34959333333333337,0.3557096923076923,0.010451524771344268,0.3359615384615384,0.3696112820512821,0.34503180615384615,0.005914802227555488,0.3353305692307692,0.3518454
plain,unigram_bigram,2_to_5,0.6,0.2,0.40739333333333333,0.4322382051282051,0.41658593589743587,0.41342733333333337,0.006435052504893849,0.40159333333333336,0.42052666666666666,0.432136358974359,0.009225437749502921,0.4128615384615385,0.43980974358974356,0.42034967282051283,0.006089427730566808,0.4089335692307693,0.42731739999999996
plain,unigram_bigram,2_to_5,0.6,0.3,0.4542333333333333,0.4816782051282051,0.4643879358974359,0.4606153333333333,0.007737660379478271,0.4499866666666667,0.4726,0.4819063589743589,0.008663449252578604,0.4637415384615384,0.49283999999999994,0.4684930128205128,0.007261052866054759,0.4550759692307692,0.47885819999999996
plain,unigram_bigram,2_to_5,0.6,0.4,0.49011333333333335,0.5192248717948719,0.5008846025641026,0.4943073333333333,0.007387894302317939,0.4818800000000001,0.5027266666666667,0.5172423589743589,0.008207538948557096,0.5000748717948718,0.5279133333333333,0.5027932928205129,0.006667770081046694,0.4896117025641026,0.5106027333333334
plain,unigram_bigram,2_to_5,0.6,0.5,0.5115133333333334,0.5394248717948719,0.5218406025641026,0.5172873333333333,0.00817365986297171,0.5038800000000001,0.5285,0.5375823589743589,0.009566226731720315,0.5190748717948718,0.5521133333333333,0.5247964928205129,0.007557226628231604,0.5108797025641025,0.5331293333333333
plain,unigram_bigram,2_to_5,0.6,0.56,0.51758,0.5453582051282051,0.5278579358974359,0.5239206666666667,0.008653638327102402,0.5088133333333333,0.5363666666666667,0.543722358974359,0.008768838565061861,0.5268082051282051,0.55818,0.5312472928205129,0.00732689452579755,0.517689035897436,0.539196
plain,unigram_bigram,2_to_5,0.6,0.6,0.51898,0.5472582051282051,0.529442935897436,0.5255406666666667,0.00833130313047435,0.5108133333333333,0.5369666666666666,0.545522358974359,0.00883490067578889,0.5287082051282052,0.56058,0.5329338928205128,0.00708464292786939,0.519778035897436,0.541218
plain,unigram_bigram,2_to_5,0.6,0.7,0.52066,0.5491715384615385,0.5312092692307693,0.5272046666666667,0.008348106638300934,0.5124933333333334,0.5385666666666666,0.547420358974359,0.008921696710394908,0.5300882051282051,0.5627933333333334,0.5346844728205128,0.007216347678690163,0.5215486358974359,0.5435993333333333
plain,unigram_bigram,2_to_5,0.6,0.8,0.52066,0.5495715384615385,0.5313572692307693,0.5272046666666667,0.008348106638300934,0.5124933333333334,0.5385666666666666,0.547700358974359,0.009065877532822425,0.5300882051282051,0.5631933333333333,0.5347880728205128,0.007254895759763631,0.5215486358974359,0.5437473333333334
plain,unigram_bigram,2_to_5,0.6,0.9,0.52066,0.5495715384615385,0.5313572692307693,0.5272046666666667,0.008348106638300934,0.5124933333333334,0.5385666666666666,0.547700358974359,0.009065877532822425,0.5300882051282051,0.5631933333333333,0.5347880728205128,0.007254895759763631,0.5215486358974359,0.5437473333333334
